111_5	Can the Venom GT go over 300 mph? Is there any way to make a Venom GT go over 300 mph?
111_6	What is the origin of funny cars? Why do people call them that? What is the origin of the term funny car?
111_7	How fast did the Tesla Roadster go in 1966? How fast was the Tesla Roadster in 1966?
111_8	How does the Tesla Roadster Sport's quickness compare to the Venom? How does the Tesla Roadster Sport's quickness compare to the Venom?
111_9	What makes the Tesla Roadster engine unique compared with gas ones? What makes the Tesla Roadster unique compared with gasoline-powered cars?
111_10	I heard Tesla have been working on something even faster. I heard Tesla is working on something else and faster than expected. Does this mean anything?
111_11	Is the Tesla Roadster related to the other super cars we’ve talked about besides the Venom GT? Is the Tesla Roadster related to the other super cars we’ve talked about besides the Venom GT?
112_1	What’s the history of steroid use in sports in the US? What is the history of steroid use in sports?
112_2	What were Ziegler’s improvements? What were Ziegler's improvements?
112_3	Why are steroid use banned in the US? Why is steroid use illegal in the united states?
112_4	Are there visible signs of anabolic steroids being banned in the US? Will anabolic steroids be banned in the future?
112_5	How do athletes get away with anabolic steroids? How do I get away with using anabolic steroids?
112_6	What is the NFL policy regarding steroid use? What is the NFL's policy on steroid use?
112_7	Isn’t that speed with which the Ravens are without Haloti Ngata? Is that speed with which the Ravens are without Haloti Ngata normal?
112_8	What is the difference between the NFL and its performance-enhancing drug policy? What is the difference between the NFL and other professional sports regarding drug policies?
112_9	Didn't bridge also have a problem with card players? Didn't bridge also have a problem with card players?
112_10	I heard there was a drug scandal recently in the NFL. Is there a drug scandal in the NFL?
112_11	Does the article have more about the doping scandal in addition to the suspension of Geir Helgemo? Does the article have more about the doping scandal in addition to the suspension of Geir Helgemo?
113_1	How do genes work? How does a gene work?
113_2	Besides sickle cell anemia, what other diseases are caused by a single change in a single gene? What are other diseases caused by a single change in a single gene?
113_3	Besides sickle cell anemia and cystic fibrosis, what are the other types of diseases? What are the other types of anemia?
113_4	What was the second type of disease that you missed? What was the second disease type that you missed?
113_5	How about recent developments in gene therapy to treat chromosome defects? What are the recent developments in gene therapy?
113_6	What are researchers worried about with CRISPR? What are scientists worried about with CRISPR/Cas9?
113_7	No, I meant in humans. No, I meant in humans.
113_8	What other types of organisms has CRISPR been tried on besides humans? What are the other organisms that CRISPR has been used on besides humans?
113_9	I’ve heard a lot about RNA recently. Can it be used to edit that too? Can RNA be used to edit DNA?
113_10	What’s the difference between the types you mentioned and CRISPR/Cas9? What’s the difference between the types you mentioned and CRISPR/Cas9?
113_11	Is CRISPR too basic, I’d like a more scientific explanation? Is the CRISPR method too basic?
113_12	What are the commercial issues using CRISPR? What are the commercial issues with CRISPR/Cas9?
113_13	What are the alternatives to avoid licensing issues for CRISPR? Is there any way to avoid license issues for CRISPR/Cas9?
114_1	What should I do next if my ferritin count is slightly low? What should I do if my ferritin count is low?
114_2	How about my diet, what should I consider changing? What should I change in my diet?
114_3	No, I meant to help my ferritin specifically. No, I meant to help my ferritin specifically.
114_4	What is the difference between animal foods and plants that contain non-heme iron? What is the difference between animal foods and plants that contain non-heme iron?
114_5	I’m vegetarian. So, what can I do to improve my levels of ferritin? How does a vegetarian improve his ferritin levels?
114_6	I heard eating eggs might help. I heard that eating eggs might help. Is that true?
114_7	How many eggs do I need to eat to get the recommended amount of iron? How many eggs do I need to eat a day to get the recommended amount of iron?
114_8	I’m starting to train for a marathon, what should I consider? I want to train for marathons. What should I consider before doing so?
114_9	I’m starting to train for a marathon, what is a one week diet? What is a one week marathon diet?
115_1	How are mental health disorders perceived and addressed around the world? How are mental health issues perceived in the world?
115_2	What are the causes of stigma in Africa? What are the causes of stigma in Africa?
115_3	Could you expand on some of the traditional methods of treating mental illness in Southeast Africa? Could you expand on some of the traditional methods of treating mental illness in Southeast Asia?
115_4	How effective are the traditional methods of treating mental illness and could they be combined with Western medicine? How effective are traditional methods of treating mental illness? Could they be combined with western medicine?
115_5	Okay. Now what about the causes of mental illness in Asia? Okay, now what about the causes of mental illness in Asia?
115_6	Is there a relationship between African Traditional Medicine and mental illness in the region? Is there a relationship between African Traditional Medicine and mental illness in the region?
115_7	Besides paternalistic approach, what other factors could cause stigmatization in Africa? What other factors could cause stigmatization in Africa besides paternalistic approach?
115_8	What about the causes of mental illness in North America? What are the causes of mental illness in North America?
115_9	What has the National Alliance on Mental Illness done to help people with mental illness? What has the National Alliance on Mental Illness done to help people with mental illness?
115_10	Have the Indian student's approaches to treating depression been tried elsewhere? Has the Indian student's approaches to treating depression been tried elsewhere?
115_11	Can you tell me more about Chibanda's approach to treating mental illness? How effective has it been? Can you tell me more about Chibanda's approach to treating mental illness? How effective has it been?
116_1	How are literary devices used in Biblical poetry? What are examples of literary devices used in biblical poetry?
116_2	How is Christian poetry defined? What is the definition of Christian poetry?
116_3	How did traditions of Greek and Latin poetry affect Christian poets? How did traditions of Greek and Latin poetry affect Christian poets?
116_4	How are devices used in Islamic poetry? What are some devices used in Islamic poetry?
116_5	Okay. How does the use of rhyme in Biblical poetry compare to today? Okay, how does the use of rhyme in Biblical poetry compare to today?
116_6	Why did't Biblical poetry use rhymes as much? Why does the Bible not have rhymes?
116_7	How did rhyming and parallelism influence other kinds of poetry? How did rhyming and parallelism influence other kinds of poetry?
116_8	Did Biblical poetry have a similar impact? Did biblical poetry have a similar impact?
117_1	What happened when a friend said there were massive protests in Nigeria towards the end of 2020? What happened when a friend said there were massive protests in Nigeria towards the end of 2020?
117_2	Why was the Squad of Nigerian federal police established in the first place? Why was the Nigerian Federal Police created?
117_3	What's an example of Nigerian police officers searching phones at random and detaining people for outrageous reasons? What's an example of Nigerian police searching mobile phones at random and detaining people for outrageous reasons?
117_4	How did the international community respond to the crisis in Nigeria? What are the responses by the international community to the situation in Nigeria?
117_5	Okay, but I meant the response to the EndSars protests. Okay, but I meant the response to the endSars protests. Who are these people?
117_6	Did the international teams from the U.S., U.K., China, France and Israel help with the hunt for the 276 girls still missing in Nigeria? Did the international teams from the U.S., U.K., China, France and Israel help with the hunt for the 276 girls still missing in Nigeria?
117_7	What was the role of women in the EndSars movement? What was the role of women in the EndSars movement?
117_8	What is the Feminist Coalition? What is the Feminist Coalition?
117_9	How is the protection of Black lives mentioned earlier related to the #EndSARS movement? How is the #EndSARS movement related to the protection of Black lives?
117_10	What role did women play in #EndSARS protests? What was the role of women in the #EndSARS protests?
118_1	What career options should I consider? What are some career options?
118_2	What's the job outlook for Becoming a fashion designer? What is the job outlook for fashion designers?
118_3	How can I get a degree in fashion design? How can you get a degree in fashion designing?
118_4	Okay. What does the portfolio usually consist of? Okay, so what does a portfolio usually consist of?
118_5	What are the common entry requirements for the degree in fashion design? What are the common entry requirements for a degree in fashion designing?
118_6	How about my options for my other interest besides fashion design? How about my options for my other interest besides fashion designing?
118_7	I want to know about career opportunities related to animals. What are some jobs related to animals?
118_8	How do I become a vet? How can I become a vet?
118_9	What are the other steps to becoming a veterinarian besides completing a bachelor's degree program? What are the steps to becoming a veterinarian?
118_10	I understand that licenses are required for veterinary medicine. Tell me more about that. I understand that licenses are required for veterinary medicine. Tell me more about that?
118_11	What about a way to combine both of my interests to become a veterinarian? How can I combine my interests to become a veterinarian?
119_1	What could be wrong with my dog? What could be wrong with my dog?
119_2	What could the swelling in the outer portion of the ear canal be? Why is there swelling in the outer portion of the ear canal?
119_3	How dangerous could dog hematomas be? How dangerous could dog hematomas be?
119_4	How can I treat dog swollen ear at home? How do you treat swollen ears in dogs?
119_5	How can I treat dog swollen ear at home? How do you treat swollen ears in dogs?
119_6	I am also worried that cats are susceptible to the coronavirus. Is it true that cats are not susceptible to coronavirus?
119_7	I also heard that a few dogs have been reported to be infected with the coronavirus. I also heard that a few dogs have been reported to be infected with the coronavirus. Is this true?
119_8	How can I protect my dog from the coronavirus infection? How do I protect my dog from coronavirus?
119_9	What about my dog? What should I do with my dog?
120_1	Why did Michael Jackson go so far to alter his appearance? Why did Michael Jackson go to such length to try and change his looks?
120_2	In addition to Michael Jackson altering his appearance, what else was Knopper’s book "MJ: The Genius of Michael Jackson " about? What was the main focus of Knopper's book 'The Genius of Michael Jackson'?
120_3	Okay. Did the diet help Michael Jackson fight acne scarring? Did Michael Jackson's diet help him fight acne scarring?
120_4	What did the Pepsi commercial do for Michael Jackson? What was the Pepsi commercial about Michael Jackson?
120_5	How did Michael Jackson depend on drugs and other potions to ease the pain on his scalp? How did Michael Jackson deal with the pain of his drug addiction?
120_6	Okay. How did the burns affect Michael Jackson art and legacy? Okay, so how did the Michael Jackson burns affect his art and legacy?
121_1	Can you tell me more about the global coffee shortage? Is there a global coffee shortage?
121_2	What caused the drought in Brazil last month? What is the reason for the drought in Brazil?
121_3	Was the disruption of coffee production in other Latin American countries widespread? Is the disruption of coffee production in other Latin American countries widespread?
121_4	What are the origins of coffee rust in Brazil? And how did it spread? What are the origins of coffee rust in Brazil?
121_5	What did the US government do to help So Paulo? What did the US government do to help Sao Paulo?
121_6	What did the Greater Washington initiative do to help with the coffee rust epidemic in Latin America? What did the Greater Washington initiative do to help with the coffee rust epidemic in Latin America?
121_7	What did big coffee companies do to help with the global coffee rust epidemic? What did big coffee companies do to help with the global coffee rust epidemic?
121_8	How did rust affect global consumption? How did rust affect global consumption?
121_9	Would investing in rust-resistant coffee varieties make sense? What would be the advantage of coffee with rust resistance?
122_1	I heard Bernie Sanders was ill recently. What happened? Is Bernie Sanders hiding some medical problem/issue?
122_2	What did the doctors do to Sen. Bernie Sanders? What are the doctors saying about Bernie Sanders?
122_3	How did the stroke affect Bernie Sanders’ campaign? How did Bernie Sanders’ stroke affect his campaign?
122_4	How did Sen. Bernie Sanders attempt to regain the public's confidence after suffering a heart attack? How did Bernie Sanders recover from a heart attack?
122_5	What did the records of Sen. Bernie Sanders say? What are Bernie Sanders’s official records?
122_6	Okay, I'd like to know more about Bernie Sanders'decision to release his medical records. Okay, I'd like to know more about Bernie Sanders'decision to release his medical records. Does anyone have that information?
122_7	What about the other candidates besides Bernie Sanders? Did they release theirs? What about the other candidates besides Bernie Sanders? Did they release theirs?
122_8	Should there be an age limit on the presidency for Sanders? Will Sanders have to be limited in age to run for president?
123_1	How do I get started as a dad? How do I start my dad?
123_2	Okay. Should I try CrossFit? Should I try Crossfit?
123_3	How do CrossFit workouts compare with just weightlifting? How effective are CrossFit workouts as compared to weight lifting?
123_4	Do the positives outweigh the negatives of CrossFit? What are the positive and negative effects of CrossFit?
123_5	What about cardio in CrossFit? What is the cardio in CrossFit?
123_6	What role will diet play in reducing rhabdomyolysis? What role does diet play in reducing rhabdomyolysis?
123_7	What other meal frequencies can I try besides eating before you exercise? What are some tips for eating before exercising?
123_8	Which of the following is better for you? Which of the following is better?
123_9	Do you have any ideas for spending time with my baby while working out? What are some good ways to spend time with a newborn baby while working out?
124_1	Can you tell me about the time when dinosaurs actually existed? Can you tell me about the time when dinosaurs actually existed?
124_2	What else was characteristic about the Mesozoic Era besides dinosaurs living up to the end of the Cretaceous period? What else was characteristic about the Mesozoic Era besides dinosaurs living up to the end of the Cretaceous period?
124_3	Can you tell me more about the fossil records and the theory of plate tectonics? Can you tell me more about the fossil records and the theory of plate tectonics?
124_4	What was it like during the time dinosaurs were on earth? What was it like when dinosaurs were alive?
124_5	What is the age of dinosaurs on earth like? What is the age of the dinosaurs?
124_6	What was characteristic about the first dinosaur period? What are some characteristics of the first dinosaur period?
124_7	What about the second dinosaur era? What happened to the second dinosaur era?
124_8	What was the dinosaur era like on Earth? What was it like when the dinosaurs were alive?
124_9	What happened to dinosaurs after Tyrannosaurus Rex was killed? What happened to the dinosaurs after tyrannosaurus rex was killed?
124_10	How do the evolution of dinosaurs across the three periods compare? How do the three periods of dinosaur evolution compare?
124_11	How scientifically accurate was the movie Jurassic Park? How accurate is Jurassic Park?
125_1	What’s the biggest frog in the world? What is the biggest frog in the world?
125_2	What's been done to protect Goliath frogs? What is being done to protect goliath frogs?
125_3	Has the photos of goliath frogs with people at Queensland Frog Society been effective? Have the Queensland Frog Society's photos of goliath frogs been effective?
125_4	How can I help the conservation of Goliath frogs? What can we do to protect goliath frogs?
125_5	Okay, that’s the biggest goliath frog. What is the smallest? What is the smallest goliath frog?
125_6	Why would leaf litter affect Goliath frog size? Does leaf litter affect Goliath frog size?
126_1	What are some beautiful places to go on vacation somewhere in Europe with good food? What are some of the most beautiful places to visit in Europe?
126_2	Where should I consider for my first time in Europe? As a rookie, which countries should I consider visiting in Europe?
126_3	What should I not miss on the Coast of the Amalfi Coast? What are some must visit places or things to do on the Amalfi Coast?
126_4	What food is Amalfi known for? What are the typical foods of Amalfi Coast?
126_5	What’s the Duomo in Italy known for? What is the Duomo in Italy famous for?
126_6	What kinds of innovations did the cities in Amalfi undergo? What kind of innovation did the cities in Amalfi undergo?
127_1	Why is reducing runoff in urban areas important? Why is runoff management important in urban areas?
127_2	What practices could I use at home to reduce the effects of urban runoff? What practices can I use at home to reduce the effects of urban runoff?
127_3	What should I consider when collecting stormwater for my garden? What should I do if I want to collect stormwater from my garden?
127_4	How much can I save on Seattle's lawn? How much can I save on Seattle's lawn?
127_5	What are the pros and cons of different materials for a rain barrel? What are the pros and cons of using a rain barrel?
127_6	Is a rain barrel safe to use on my garden? Is it safe to use a rain barrel in my garden?
127_7	What else should I consider when installing a rain barrel other than the size and materials? What are the specifications needed for installing a rain barrel?
127_8	How do rain gardens compare to residential rain gardens? How do rain gardens differ from other types of gardens?
127_9	What are some native plants for my area that I could use in a rain garden? What are some plants I can grow in a rain garden?
128_1	What’s the science behind why we drink alcohol? Why do we drink alcohol?
128_2	What are the causes of dopamine release in the reward center? What causes dopamine release in the reward center?
128_3	Who is at high risk for addiction? Who is most at risk of addiction?
128_4	What is a safe amount to drink daily for teens with addiction? What is a safe amount to drink daily for a teenager?
128_5	What do the guidelines say for pregnant women? What are the guidelines for pregnant women?
128_6	I’ve heard that pregnant women in France drink wine with dinner. Is that true? Do pregnant women in France drink wine with their meals?
128_7	So you mean that the US suggestion may be too strict? What is the French government's attitude? So you mean that the US suggestion may be too strict? What is the French government's attitude towards this matter?
128_8	What advice did the Lancet study give for safety? What is the advice the Lancet study gives for safety?
128_9	What are some treatment options for light drinking during pregnancy? If I am 6'0, 155 lb and 17 years old, should I consider quitting drinking during pregnancy?
128_10	What are some rehab treatment options to consider after stopping smoking? What is the best way to quit smoking?
129_1	What are the mechanisms of depression? What are the mechanisms of depression?
129_2	What is the role of serotonin in depression? How is serotonin involved in depression?
129_3	How can I balance dopamine and endorphins? How do I balance dopamine and endorphins in my brain?
129_4	What foods boost dopamine production? What is the best food for dopamine?
129_5	How does the phenylalanine convert to tyrosine in the brain? How does phenylalanine convert to tyrosine in the brain?
129_6	Can catecholamines alleviate depression? Can catecholamines help with depression?
129_7	Does the catecholamine theory of mood explain the cause of depression? How does the catecholamine theory of mood explain depression?
129_8	Can a person have both the catecholamine theory of mood and depression at the same time? Can you have both the catecholamine theory of mood and depression at the same time?
129_9	No, I meant mania and depression. Can you compare and contrast mania and depression?
129_10	What are the types of bipolar depression? What are the different types of bipolar disorder and how are they treated?
130_1	Who are the greatest catchers of all time? Who is the greatest catcher of all time?
130_2	What was Johnny Bench known for? What is Johnny Bench famous for?
130_3	Who won Johnny Bench Award? Who won the Johnny Bench Memorial Award?
130_4	Who was the next Rookie of the Year for the Cincinnati Reds after Johnny Lee Bench? Who would be the next rookie of the year in Cincinnati, after Johnny Lee Bench?
130_5	Did Johnny Lee Bench make it into Cooperstown? Did Johnny Lee Bench ever make it to Cooperstown?
130_6	Was Johnny Lee Bench married? Was Johnny Lee Bench married? If yes, who is that lucky lady?
130_7	I’d like to know about the first two marriages of Johnny Lee Bench. I’d like to know about Johnny Lee Bench’s first two marriages.
130_8	Does Bobby play baseball? Does Bobby play baseball?
130_9	How old was Johnny Bench when he got divorced? How old was Johnny Bench when he got divorced?
131_1	What is a heat pump in an online ad for a house? What is a heat pump in an online ad for a house?
131_2	What are some other choices to heat my home in Brazos Valley besides a heat pump? What is the best alternative to a heat pump?
131_3	What are the pros and cons between a gas furnace and a heat pump? What is the difference between a heat pump and a gas furnace?
131_4	How much does it cost to install a heat pump in my home in Washington? How much does it cost to install a heat pump?
131_5	Which type of heat pump is better in terms of efficiency? Which type of heat pump is better in terms of efficiency?
131_6	How many years will it take to recoup the investment in a heat pump? How many years will it take to recoup the investment in a heat pump?
131_7	What makes geothermal heat pumps so efficient? How are geothermal heat pumps so efficient?
131_8	I’ve heard some horror stories about air-source heat pumps. I’ve heard some horror stories about air-source heat pumps. What is it like?
131_9	Tell me about AC systems. What is AC system?
131_10	How is an AC compressor different from a heat pump? What is the difference between heat pump and AC compressor?
